Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Track Duration (ms),Track Preview URL,Popularity,Added At,Playlist URI,Playlist Name,Added By
7E1dQbOk1qcx9gEPUMBKsk,Maria,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,70f70xLCpH7wHaVvB2oZT9,Believe (Deluxe Edition),2012-06-15,248293,https://p.scdn.co/mp3-preview/668edd9f38bc6464b92b4b45ed48a5cf49adea32?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2023-01-28 23:11:44,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
55DEnUKIReTBcrjAmAa9Tw,Fairytale,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,70f70xLCpH7wHaVvB2oZT9,Believe (Deluxe Edition),2012-06-15,193186,https://p.scdn.co/mp3-preview/98ee2facaa996a964197dc8b8d9ecf3f0c502739?cid=9950ac751e34487dbbe027c4fd7f8e99,38,2023-01-28 23:11:44,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2lsGqXVQPbR1Kvtmw5xrPm,Take Me for a Ride,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,0fqJij9Kx3q1cXnoYsGHK3,Take Me for a Ride,2016-09-02,222853,https://p.scdn.co/mp3-preview/d1b6eaf806c303b601fdb9970c68c9dae61f1b51?cid=9950ac751e34487dbbe027c4fd7f8e99,30,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3FMrV22qqLeM1MESblaHXy,Just so You Know,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,1ri65U3ydJUNYPx1ry7cDT,Egonomy,2017-09-08,227529,https://p.scdn.co/mp3-preview/046bd916a69bdf029ec6af81d11f542adf1236dc?cid=9950ac751e34487dbbe027c4fd7f8e99,22,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0VPOrkIF9ZG4BMbJ4MDMn4,Kaleidoscope,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,5wn0xx5GvZWbbJz8maps58,Kaleidoscope,2016-10-07,257079,https://p.scdn.co/mp3-preview/959ac103855b54582d661773d494fc2fe330b806?cid=9950ac751e34487dbbe027c4fd7f8e99,13,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
73Lcl0H8hQs7WIaUKMPV4Z,Fire Dancing,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,1ri65U3ydJUNYPx1ry7cDT,Egonomy,2017-09-08,261500,https://p.scdn.co/mp3-preview/7cc7dc76273a201cfa361a5d0aa2515a017edf3d?cid=9950ac751e34487dbbe027c4fd7f8e99,12,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6ILhWqjmnXTyQNEZQ0OWPI,Summer Rain,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,5KkxEeAdeu35uu8SGrS1gd,Summer Rain,2016-07-28,233155,https://p.scdn.co/mp3-preview/014c30cfa07c21289cc7517cedd37cdccb690215?cid=9950ac751e34487dbbe027c4fd7f8e99,10,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4i6pjrtzmMZdZBFFraC1KL,Oh,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,14iTzeriujhj5zbVJnoM1G,Oh,2017-01-27,220800,https://p.scdn.co/mp3-preview/4988bdfcc49072ed80cc966a8862d3550f7c1210?cid=9950ac751e34487dbbe027c4fd7f8e99,7,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7c9cvT9sIl2AS8mxOGAF0Z,My Mind Slipped Away,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,6MfJpMgFtcaLYU6w0Ay8d9,Holy Oysters,2016-10-21,236866,https://p.scdn.co/mp3-preview/5ad4eb777757def5fa353a968137ca8a3bb37271?cid=9950ac751e34487dbbe027c4fd7f8e99,6,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2qLe66sI3ugi1fgKZkpmX9,Figurine Queen,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,1ri65U3ydJUNYPx1ry7cDT,Egonomy,2017-09-08,244530,https://p.scdn.co/mp3-preview/53f06c14c23b53b127a43ce14bd0802c20b6b35a?cid=9950ac751e34487dbbe027c4fd7f8e99,6,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7awVhVMM6o3wLT8BfjFIs1,Supersonic,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,6MfJpMgFtcaLYU6w0Ay8d9,Holy Oysters,2016-10-21,394213,https://p.scdn.co/mp3-preview/699d0c8af58fad635dcef77b90affe6772365e39?cid=9950ac751e34487dbbe027c4fd7f8e99,5,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0KBKcwLhksaCoLHKWsqSQR,Methylene Blue,3uijaG5RdCUWrPcBwQlIXT,Holy Oysters,1ri65U3ydJUNYPx1ry7cDT,Egonomy,2017-09-08,212300,https://p.scdn.co/mp3-preview/5c13f5a98a23435e06d14a0a28691f92c4489cc6?cid=9950ac751e34487dbbe027c4fd7f8e99,4,2023-01-28 23:12:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0l5PUtqMNfggchPClxUBhS,Country Side (feat. Black Sherif),01DTVE3KmoPogPZaOvMqO8,Sarkodie,4N96XJi7wu1B0ACzCgPLLc,JAMZ,2022-11-11,220952,https://p.scdn.co/mp3-preview/f18d2d9a793b3e612c31b4c19e1fcda65d221a4d?cid=9950ac751e34487dbbe027c4fd7f8e99,49,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
16ygpIPe2ClOoOypX6QAuH,No Kissing Baby,2hKQc001G7ggs3ZyxMdkGq,Patoranking,3QD26z4Ces1OCiVqPhn87R,God Over Everything,2016-08-01,221603,https://p.scdn.co/mp3-preview/0832ea4d6e2041e913436b2047048f148520913f?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6gWrC3vfJmWANgwuoHbYDF,Give It to Me (feat. Mugeez),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2c6XAeiIU3sxO3aMvPy7SK,Rapperholic,2012-02-16,274536,https://p.scdn.co/mp3-preview/692e6ecfedd308a8018f43f6e4d568e43fb7dfc2?cid=9950ac751e34487dbbe027c4fd7f8e99,22,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
666Ss7MxUYdNbi2OZaLb6s,You Go Kill Me (feat. El),01DTVE3KmoPogPZaOvMqO8,Sarkodie,3A7Ww0Y5MMimgNp9sor4Fb,You Go Kill Me (feat. El) - Single,2011-05-13,225693,https://p.scdn.co/mp3-preview/0d8c8fcbb54ef5f844fff1734825eacb986bcf57?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4Ql8dfmVkKEVz0ZMnvw8xi,Chingam (feat. Bisa Kdei),01DTVE3KmoPogPZaOvMqO8,Sarkodie,3STRd9O0d5Q2zs10bEoyJs,Chingam (feat. Bisa Kdei),2014-09-16,214013,https://p.scdn.co/mp3-preview/3fede254135898267a7fb013f90cea29b5df62fb?cid=9950ac751e34487dbbe027c4fd7f8e99,31,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2jDsxJzo2Trdr6aGRMhqG1,Pain Killer (feat. RunTown),01DTVE3KmoPogPZaOvMqO8,Sarkodie,00PKMyMowQ4BzJ6AHDVPtW,Pain Killer (feat. RunTown),2017-02-03,219271,https://p.scdn.co/mp3-preview/d99dd02f9bac3b2deb1aa65a40a29cbc927e3c84?cid=9950ac751e34487dbbe027c4fd7f8e99,28,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5UvmENfyhzYVzKskDyWeoR,Can't Let You Go,01DTVE3KmoPogPZaOvMqO8,Sarkodie,5gsUG3ATMTaaZqZITn3Hv3,Can't Let You Go,2018-08-06,216058,https://p.scdn.co/mp3-preview/cb402792fe551bd06132d375beb76cc6bd88309d?cid=9950ac751e34487dbbe027c4fd7f8e99,25,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2owWE178Z5yaQcJUzNgf5U,FInally,0lEUtJddtvvDlxtEmF9j0m,Masterkraft,15HPzfbTwAjT3ZaQXrpPnP,Unlimited (The Tape),2017-07-07,222586,https://p.scdn.co/mp3-preview/387eb1c7e8e4d55f17664c7575f3a4ddbad216c0?cid=9950ac751e34487dbbe027c4fd7f8e99,25,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7iwOlLnaysT2Z92dx3PTio,Special Sumone (feat. Burna Boy n Aka),01DTVE3KmoPogPZaOvMqO8,Sarkodie,1FUPZGZNwvXHj5F5M8UTOb,Sarkology,2014-01-02,258964,https://p.scdn.co/mp3-preview/0b5dbe3843c0a9ac87d821ad96a75bc9da99614d?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4Q33HiVThLk7DDDAfyu8S2,Onyame eyhira(produced By Kaywa) (feat. Castro),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2c6XAeiIU3sxO3aMvPy7SK,Rapperholic,2012-02-16,264409,https://p.scdn.co/mp3-preview/dc301bcd0dfe3d83cd110be03922bd6af9acdf16?cid=9950ac751e34487dbbe027c4fd7f8e99,21,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4MhUaa1qw60tPhurSEe75b,Landlord,01DTVE3KmoPogPZaOvMqO8,Sarkodie,2WQE1JGp2OwNlMyO4QB9LT,Landlord,2023-01-15,163224,https://p.scdn.co/mp3-preview/529a3c43cf02f0f547e7dd29b4218315dbe2016e?cid=9950ac751e34487dbbe027c4fd7f8e99,35,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5KLFqxmGAZKj3HpGzExiZR,Glory,01DTVE3KmoPogPZaOvMqO8,Sarkodie,7JpG1FNBJsXsmhrmCGV1Au,Highest,2017-09-08,201750,https://p.scdn.co/mp3-preview/1ef92287c625beb532d9fdb44ef41e43f4d09c2b?cid=9950ac751e34487dbbe027c4fd7f8e99,30,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1ZXEvJhugYz8uBqrm4yv2c,Illuminati,01DTVE3KmoPogPZaOvMqO8,Sarkodie,1FUPZGZNwvXHj5F5M8UTOb,Sarkology,2014-01-02,166800,https://p.scdn.co/mp3-preview/658cc978a74465dd44a54274866ff661cf9354e1?cid=9950ac751e34487dbbe027c4fd7f8e99,21,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
45RekOWSS4MBAvWPXPJNbr,Oofeets,01DTVE3KmoPogPZaOvMqO8,Sarkodie,4YhDsLqC5mqUIYuNIdfM1y,Oofeets,2019-11-26,226666,https://p.scdn.co/mp3-preview/60e0e9cf84aa2f23b3772e5ffc43dfcbb7235263?cid=9950ac751e34487dbbe027c4fd7f8e99,37,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
60HGKB4wbcZhClLTYIjzNw,Can't Let You Go (feat. King Promise),01DTVE3KmoPogPZaOvMqO8,Sarkodie,38LPmNiFu2NPdKAPAYb7ct,Black Love,2019-12-20,223166,https://p.scdn.co/mp3-preview/b58a01fff695af3e0fdaad7b182d7af3c827932a?cid=9950ac751e34487dbbe027c4fd7f8e99,39,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0pE5QY5MzbQZ4LxrBBnOny,Efya-Am In Luv With U(prod. By Killbeatz) (feat. Efya),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2c6XAeiIU3sxO3aMvPy7SK,Rapperholic,2012-02-16,345793,https://p.scdn.co/mp3-preview/8a378ac53baf212d46b7fd95ff5f7142322fb9a6?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5Ky8pIlNDaSQtxfY45dqMw,Non Living Thing (feat. Oxlade),01DTVE3KmoPogPZaOvMqO8,Sarkodie,3yg34MqlH23DzPdIGFNwQU,No Pressure,2021-07-30,229345,https://p.scdn.co/mp3-preview/304f3b70fc5a1a1f262ebd0887940f8e54d72c8b?cid=9950ac751e34487dbbe027c4fd7f8e99,48,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4XVPHQOQlIPYsX8D2GW8uu,Mary,01DTVE3KmoPogPZaOvMqO8,Sarkodie,2B6w3GYNZFYmUPAPOEa2lo,Mary,2015-09-12,261009,https://p.scdn.co/mp3-preview/2ca4d6f3f9d4d3f422e1b224aaaa3a06fb61f76f?cid=9950ac751e34487dbbe027c4fd7f8e99,26,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2CwQ6rEsoirjV8nu33BVyy,Happy Day,01DTVE3KmoPogPZaOvMqO8,Sarkodie,4qJhOsV4i9fi8blINlt8Qk,Happy Day,2020-11-03,212932,https://p.scdn.co/mp3-preview/360f8aeee5e92752b0ecb5c316d69e9f3f8983dd?cid=9950ac751e34487dbbe027c4fd7f8e99,37,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7odv9xmbrBNXzyavIHw5uV,Where Did I Go Wrong (feat. Efya),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2c6XAeiIU3sxO3aMvPy7SK,Rapperholic,2012-02-16,268945,https://p.scdn.co/mp3-preview/eec0c162ff5606e18bd860497c21e457d80cf472?cid=9950ac751e34487dbbe027c4fd7f8e99,18,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7E0KDOByWpvZBX83SJua0e,Hope (Brighter Day),01DTVE3KmoPogPZaOvMqO8,Sarkodie,0eDB6dnzG46Xfn1yhycDGM,Hope (Brighter Day),2018-05-08,316421,https://p.scdn.co/mp3-preview/51b3ede42bea991f7591b40bfb84c232181e02af?cid=9950ac751e34487dbbe027c4fd7f8e99,25,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7rOLszCsFdgsyDhIJUtf8O,Saa Okodie No (feat. Obrafour),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2c6XAeiIU3sxO3aMvPy7SK,Rapperholic,2012-02-16,248713,https://p.scdn.co/mp3-preview/74175f7e2b337cdede1cbca3074746db840952bb?cid=9950ac751e34487dbbe027c4fd7f8e99,21,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
24Ot0FTvMXlMuSVah7RoE0,NewGuy (feat. Acehood),01DTVE3KmoPogPZaOvMqO8,Sarkodie,763yDd7CNuWdz0DSFc81XL,NewGuy (feat. Acehood),2015-06-15,252429,https://p.scdn.co/mp3-preview/55dc2fa2c6365b9f881b4af071b2e42e9323d4bc?cid=9950ac751e34487dbbe027c4fd7f8e99,15,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
55vXTF5Pv3UoyaixvbBkQp,Always on My Mind (feat. Obrafour),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2B6w3GYNZFYmUPAPOEa2lo,Mary,2015-09-12,287261,https://p.scdn.co/mp3-preview/ac3801445edbd158bce92fbc254c6f1b6d6fb5bf?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7BHFEdHwNBdmCeFGvOClNy,Anointing,4TAoP0f9OuWZUesao43xUW,Mr Eazi,7xNyqynau8Dgmpw3xmFVrg,Anointing,2016-06-17,216546,https://p.scdn.co/mp3-preview/e532bff15367e65be4b0e6fc715c80c630627eaa?cid=9950ac751e34487dbbe027c4fd7f8e99,31,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6GT0hsZ50fyAHHdknAd314,Lucky (feat. Rudeboy),01DTVE3KmoPogPZaOvMqO8,Sarkodie,38LPmNiFu2NPdKAPAYb7ct,Black Love,2019-12-20,267660,https://p.scdn.co/mp3-preview/07e4aab8efee9f18a7c47d746d00fe766d8fe33a?cid=9950ac751e34487dbbe027c4fd7f8e99,30,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
3RI4zqzeqTBAXFe2q2HPe5,Original,01DTVE3KmoPogPZaOvMqO8,Sarkodie,1FUPZGZNwvXHj5F5M8UTOb,Sarkology,2014-01-02,247462,https://p.scdn.co/mp3-preview/0a8ab9f73a75903e1380d25c91b82022eded8dd0?cid=9950ac751e34487dbbe027c4fd7f8e99,21,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1i5ZMR0XrSmkUiBjbHyXGp,Yawa (feat. Sarkodie),0LFsP7WPfu5inz9a1amcE4,R2Bees,2Vhd4O8Ed5IEdt0c655ATo,Yawa (feat. Sarkodie),2020-10-30,182369,https://p.scdn.co/mp3-preview/28bf5139777d467bb6ee84dd72e3ac5d9fcd2b08?cid=9950ac751e34487dbbe027c4fd7f8e99,24,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5CtmMSLSf9Y6JCc9RJLxSa,No Fugazy,01DTVE3KmoPogPZaOvMqO8,Sarkodie,25mKwZuJQ0eD1Rl9BJ1WME,No Fugazy,2021-04-23,178107,https://p.scdn.co/mp3-preview/23c4e1e594040cc04e2f1de573450fd5b00a6480?cid=9950ac751e34487dbbe027c4fd7f8e99,29,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5E79kYZQN4Ea2HTJ4fLsQv,Fa Hooki Me,01DTVE3KmoPogPZaOvMqO8,Sarkodie,1gqTSytfkUbGMTTiXgRpOZ,Fa Hooki Me,2020-04-24,186884,https://p.scdn.co/mp3-preview/9ba6885a3d1f51b412e010037dbe0131a8156183?cid=9950ac751e34487dbbe027c4fd7f8e99,19,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1xwKaIzLvZ0UlVYr5Opll7,Love Rocks (feat. Samini),01DTVE3KmoPogPZaOvMqO8,Sarkodie,3eIom3LCoHVIP0Hch5HvTQ,Love Rocks (feat. Samini),2014-11-14,204983,https://p.scdn.co/mp3-preview/3e9f1e8ef35420c324e21031fee978eafe9476e4?cid=9950ac751e34487dbbe027c4fd7f8e99,18,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7iwDsctLsVlYXv2F8cNpWR,Rollies and Cigars,01DTVE3KmoPogPZaOvMqO8,Sarkodie,3yg34MqlH23DzPdIGFNwQU,No Pressure,2021-07-30,207761,https://p.scdn.co/mp3-preview/40ffbe7409dc0ff651f2eb9c4521da0acd9e069d?cid=9950ac751e34487dbbe027c4fd7f8e99,28,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
44v5eBP6u9oL6lXwpa3D3V,My Baby Ft. Mugeez,5y43lOR941Xj5lwV2JQwGW,Stay Jay,76Ol8W6mmN90dLxc2fbdlq,Afro Fusion Vol.6,2019-01-16,261067,https://p.scdn.co/mp3-preview/495615a944707938c18611b33437ef1420c0e696?cid=9950ac751e34487dbbe027c4fd7f8e99,8,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
1RXb8DtRuZnOkPiHNlyKSb,Halleluyah (feat. Vivian Chidid),01DTVE3KmoPogPZaOvMqO8,Sarkodie,1FUPZGZNwvXHj5F5M8UTOb,Sarkology,2014-01-02,240265,https://p.scdn.co/mp3-preview/aa4ba1375f4e842ce13440e994462dde39b3873c?cid=9950ac751e34487dbbe027c4fd7f8e99,15,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5y1xgWDqsyrcOY7xrlwakX,Anadwo (feat. King Promise),01DTVE3KmoPogPZaOvMqO8,Sarkodie,38LPmNiFu2NPdKAPAYb7ct,Black Love,2019-12-20,191719,https://p.scdn.co/mp3-preview/25e8ceb1b868c97105ce751ee8db15e9efe68cc8?cid=9950ac751e34487dbbe027c4fd7f8e99,36,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0ou0qN9oPjJ442ZHrEksLx,Better Days (feat. BNXN fka Buju),01DTVE3KmoPogPZaOvMqO8,Sarkodie,4N96XJi7wu1B0ACzCgPLLc,JAMZ,2022-11-11,206000,https://p.scdn.co/mp3-preview/be0db2ee228d2cfb922c35ff8556c4d15c68accb?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
2EhKLmmOarzJtzmZv7IuTi,Gboza,01DTVE3KmoPogPZaOvMqO8,Sarkodie,6OzMAdtklZMAis6Ff8LXPa,Gboza,2017-03-24,199340,https://p.scdn.co/mp3-preview/bbc81763f704b1ff0081ce9148ce63ab68ebc9e4?cid=9950ac751e34487dbbe027c4fd7f8e99,14,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
6t2gwKDfIKmpB52te0mmXM,CCTV,4tIKaxUmpXzshok2yCnwdf,King Promise,11sPQhjZhUDue2hWycZJyX,As Promised,2019-07-15,253040,https://p.scdn.co/mp3-preview/50c04cc93d9fa3b88c8904f10fe85a7f2f9c52e5?cid=9950ac751e34487dbbe027c4fd7f8e99,36,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
73kjMOJYDiMpcfxPEcdMqQ,Strength Of A Woman (feat. Stonebwoy),01DTVE3KmoPogPZaOvMqO8,Sarkodie,38LPmNiFu2NPdKAPAYb7ct,Black Love,2019-12-20,193333,https://p.scdn.co/mp3-preview/95b8d468f0bb378a872a3efeb7e5937e0d2fb84b?cid=9950ac751e34487dbbe027c4fd7f8e99,31,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7h7OsLwmYBSGHjGZsdXtOI,Mewu (feat. Akwaboah),01DTVE3KmoPogPZaOvMqO8,Sarkodie,2B6w3GYNZFYmUPAPOEa2lo,Mary,2015-09-12,205578,https://p.scdn.co/mp3-preview/8011aa7d2c55f0720d954e5c4e5f0398f028ff9d?cid=9950ac751e34487dbbe027c4fd7f8e99,20,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
7x4yCout42C0B7GDBN2VNR,Coachella,01DTVE3KmoPogPZaOvMqO8,Sarkodie,0pR0ivVxPWH03hRgsNJMuh,Coachella,2021-06-04,185196,https://p.scdn.co/mp3-preview/852733305588fc96fcb395c4528c17b563e6fd5d?cid=9950ac751e34487dbbe027c4fd7f8e99,36,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
5yu4sc1rWJzhMQk3l7SiHi,Confam,01DTVE3KmoPogPZaOvMqO8,Sarkodie,4N96XJi7wu1B0ACzCgPLLc,JAMZ,2022-11-11,223157,https://p.scdn.co/mp3-preview/6ce51d8ba057c6fdfaf755f9feef407c890e1815?cid=9950ac751e34487dbbe027c4fd7f8e99,38,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
4ISf9ZEUJyhcTBC4C8NP6l,Dw3,4pW48O5XBTgEEJWfr8btdK,Mr Drew,4taXdW8VaokKg5ycpjgLl6,Dw3,2019-12-15,213261,https://p.scdn.co/mp3-preview/736dbf95efcb59ca0021865f2c4279a75848b746?cid=9950ac751e34487dbbe027c4fd7f8e99,30,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
0jVd212WpucXRGRR6m5Quc,Didi (feat. Kelvynboy and Strongman),01DTVE3KmoPogPZaOvMqO8,Sarkodie,76Q4XFRm6azY8a1FzE8Dpw,Didi (feat. Kelvynboy and Strongman),2018-02-13,230426,https://p.scdn.co/mp3-preview/ee190c19cbc3b1885fa76a601a75a3a255fa3ba8?cid=9950ac751e34487dbbe027c4fd7f8e99,17,2023-01-28 23:13:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,31ob7bkjxbrhdhip46xosbctdiha
